"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"395",222,365756.049,4303948.952,0,3,5,0,0,0,0,0,291,585,394,3113,0.775306529797548,2.06391376954608,-0.68361276365603,1.16246259085079
"396",222,365756.049,4303948.952,0,0,0,5,0,0,2,3,291,585,394,3113,0.775306529797548,2.06391376954608,-0.68361276365603,1.16246259085079
"397",223,365756.071,4303969.021,0,4,0,6,0,0,3,4,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"398",224,365755.94,4304009.11,0,0,6,0,0,0,1,0,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"399",225,365755.94,4304029.124,0,4,4,3,0,0,3,1,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"400",225,365755.94,4304029.124,1,4,5,4,0,0,2,2,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"401",226,365755.974,4304049.051,0,0,1,4,0,0,3,0,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"402",226,365755.974,4304049.051,0,0,0,5,2,0,0,4,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"403",227,365756.032,4304068.925,0,4,0,3,0,0,2,2,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"404",227,365756.032,4304068.925,0,0,0,5,2,0,0,4,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"405",227,365756.032,4304068.925,1,0,0,6,0,0,2,3,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"406",228,365756.062,4304088.941,1,0,0,6,0,0,2,3,157,455,251,3288,0.85815202034473,2.09998617065413,-0.756879508415709,1.28668267193899
"407",228,365756.062,4304088.941,0,4,5,0,0,0,2,0,157,455,251,3288,0.85815202034473,2.09998617065413,-0.756879508415709,1.28668267193899
"408",230,365775.922,4303829.038,2,4,2,3,0,2,2,5,222,493,338,3263,0.812274368231047,2.01724137931034,-0.737486687965921,1.21790423317141
"409",230,365775.922,4303829.038,0,0,0,0,0,4,0,6,222,493,338,3263,0.812274368231047,2.01724137931034,-0.737486687965921,1.21790423317141
"410",230,365775.922,4303829.038,3,4,4,0,0,0,2,4,222,493,338,3263,0.812274368231047,2.01724137931034,-0.737486687965921,1.21790423317141
"411",231,365776.013,4303849.018,1,5,3,3,0,0,0,5,226,538,366,3322,0.801518438177874,1.93354264782836,-0.721243523316062,1.20178886027917
"412",232,365775.964,4303868.979,1,4,0,2,3,0,2,3,226,538,366,3322,0.801518438177874,1.93354264782836,-0.721243523316062,1.20178886027917
